Student ID,Age,Gender,Learning Disabilities,Enrollment Date,Subscription Type,Cumulative Learning Progress (%),Retention Rate (weekly),Retention Rate (monthly),Time to Master Key Concepts,Math,Science,History,English,Geography,Quiz Session Date,Quiz ID,Quiz Topic/Subject,Quiz Score,Time Spent on Quiz,Flashcards Used,Flashcard Accuracy,Total Active Sessions (weekly),Session Duration,Device Used,Satisfaction Rating,Feedback Type,Date of Feedback,Comments/Sentiment
9a89dda1-986b-4f5d-b8ae-070a7f66b2d1,37,Female,Non-ND,2024-10-15,Premium,54.62640849457781,0.7604682990366125,0.5386081728426222,22,82.97017160043849,67.42696549875373,69.46181478133546,85.22790988952926,57.166689837398465,2025-04-18,Q14,Science,85,15,Yes,,3,94,Mobile,5.0,Bug,2025-04-14,Positive
9a89dda1-986b-4f5d-b8ae-070a7f66b2d1,37,Female,Non-ND,2024-10-15,Premium,54.62640849457781,0.7604682990366125,0.5386081728426222,22,82.97017160043849,67.42696549875373,69.46181478133546,85.22790988952926,57.166689837398465,2025-04-18,Q14,Science,85,15,Yes,,3,94,Mobile,4.0,Bug,2025-05-22,Negative
9a89dda1-986b-4f5d-b8ae-070a7f66b2d1,37,Female,Non-ND,2024-10-15,Premium,54.62640849457781,0.7604682990366125,0.5386081728426222,22,82.97017160043849,67.42696549875373,69.46181478133546,85.22790988952926,57.166689837398465,2025-02-03,Q15,Science,63,5,Yes,,2,113,Desktop,5.0,Bug,2025-04-14,Positive
9a89dda1-986b-4f5d-b8ae-070a7f66b2d1,37,Female,Non-ND,2024-10-15,Premium,54.62640849457781,0.7604682990366125,0.5386081728426222,22,82.97017160043849,67.42696549875373,69.46181478133546,85.22790988952926,57.166689837398465,2025-02-03,Q15,Science,63,5,Yes,,2,113,Desktop,4.0,Bug,2025-05-22,Negative
9a89dda1-986b-4f5d-b8ae-070a7f66b2d1,37,Female,Non-ND,2024-10-15,Premium,54.62640849457781,0.7604682990366125,0.5386081728426222,22,82.97017160043849,67.42696549875373,69.46181478133546,85.22790988952926,57.166689837398465,2025-03-30,Q2,Math,71,16,Yes,,4,64,Mobile,5.0,Bug,2025-04-14,Positive
9a89dda1-986b-4f5d-b8ae-070a7f66b2d1,37,Female,Non-ND,2024-10-15,Premium,54.62640849457781,0.7604682990366125,0.5386081728426222,22,82.97017160043849,67.42696549875373,69.46181478133546,85.22790988952926,57.166689837398465,2025-03-30,Q2,Math,71,16,Yes,,4,64,Mobile,4.0,Bug,2025-05-22,Negative
9a89dda1-986b-4f5d-b8ae-070a7f66b2d1,37,Female,Non-ND,2024-10-15,Premium,54.62640849457781,0.7604682990366125,0.5386081728426222,22,82.97017160043849,67.42696549875373,69.46181478133546,85.22790988952926,57.166689837398465,2025-02-09,Q10,Math,88,15,No,78.0,2,169,Desktop,5.0,Bug,2025-04-14,Positive
9a89dda1-986b-4f5d-b8ae-070a7f66b2d1,37,Female,Non-ND,2024-10-15,Premium,54.62640849457781,0.7604682990366125,0.5386081728426222,22,82.97017160043849,67.42696549875373,69.46181478133546,85.22790988952926,57.166689837398465,2025-02-09,Q10,Math,88,15,No,78.0,2,169,Desktop,4.0,Bug,2025-05-22,Negative
9a89dda1-986b-4f5d-b8ae-070a7f66b2d1,37,Female,Non-ND,2024-10-15,Premium,54.62640849457781,0.7604682990366125,0.5386081728426222,22,82.97017160043849,67.42696549875373,69.46181478133546,85.22790988952926,57.166689837398465,2025-02-22,Q19,Science,50,14,Yes,66.0,4,110,Mobile,5.0,Bug,2025-04-14,Positive
9a89dda1-986b-4f5d-b8ae-070a7f66b2d1,37,Female,Non-ND,2024-10-15,Premium,54.62640849457781,0.7604682990366125,0.5386081728426222,22,82.97017160043849,67.42696549875373,69.46181478133546,85.22790988952926,57.166689837398465,2025-02-22,Q19,Science,50,14,Yes,66.0,4,110,Mobile,4.0,Bug,2025-05-22,Negative
9a89dda1-986b-4f5d-b8ae-070a7f66b2d1,37,Female,Non-ND,2024-10-15,Premium,54.62640849457781,0.7604682990366125,0.5386081728426222,22,82.97017160043849,67.42696549875373,69.46181478133546,85.22790988952926,57.166689837398465,2025-02-27,Q4,Math,61,12,Yes,,3,145,Desktop,5.0,Bug,2025-04-14,Positive
9a89dda1-986b-4f5d-b8ae-070a7f66b2d1,37,Female,Non-ND,2024-10-15,Premium,54.62640849457781,0.7604682990366125,0.5386081728426222,22,82.97017160043849,67.42696549875373,69.46181478133546,85.22790988952926,57.166689837398465,2025-02-27,Q4,Math,61,12,Yes,,3,145,Desktop,4.0,Bug,2025-05-22,Negative
9a89dda1-986b-4f5d-b8ae-070a7f66b2d1,37,Female,Non-ND,2024-10-15,Premium,54.62640849457781,0.7604682990366125,0.5386081728426222,22,82.97017160043849,67.42696549875373,69.46181478133546,85.22790988952926,57.166689837398465,2025-05-24,Q1,History,50,5,Yes,,2,123,Mobile,5.0,Bug,2025-04-14,Positive
9a89dda1-986b-4f5d-b8ae-070a7f66b2d1,37,Female,Non-ND,2024-10-15,Premium,54.62640849457781,0.7604682990366125,0.5386081728426222,22,82.97017160043849,67.42696549875373,69.46181478133546,85.22790988952926,57.166689837398465,2025-05-24,Q1,History,50,5,Yes,,2,123,Mobile,4.0,Bug,2025-05-22,Negative
9a89dda1-986b-4f5d-b8ae-070a7f66b2d1,37,Female,Non-ND,2024-10-15,Premium,54.62640849457781,0.7604682990366125,0.5386081728426222,22,82.97017160043849,67.42696549875373,69.46181478133546,85.22790988952926,57.166689837398465,2025-07-19,Q19,History,75,17,No,64.0,3,153,Desktop,5.0,Bug,2025-04-14,Positive
9a89dda1-986b-4f5d-b8ae-070a7f66b2d1,37,Female,Non-ND,2024-10-15,Premium,54.62640849457781,0.7604682990366125,0.5386081728426222,22,82.97017160043849,67.42696549875373,69.46181478133546,85.22790988952926,57.166689837398465,2025-07-19,Q19,History,75,17,No,64.0,3,153,Desktop,4.0,Bug,2025-05-22,Negative
9a89dda1-986b-4f5d-b8ae-070a7f66b2d1,37,Female,Non-ND,2024-10-15,Premium,54.62640849457781,0.7604682990366125,0.5386081728426222,22,82.97017160043849,67.42696549875373,69.46181478133546,85.22790988952926,57.166689837398465,2025-05-14,Q12,Math,51,5,Yes,,2,43,Desktop,5.0,Bug,2025-04-14,Positive
9a89dda1-986b-4f5d-b8ae-070a7f66b2d1,37,Female,Non-ND,2024-10-15,Premium,54.62640849457781,0.7604682990366125,0.5386081728426222,22,82.97017160043849,67.42696549875373,69.46181478133546,85.22790988952926,57.166689837398465,2025-05-14,Q12,Math,51,5,Yes,,2,43,Desktop,4.0,Bug,2025-05-22,Negative
9a89dda1-986b-4f5d-b8ae-070a7f66b2d1,37,Female,Non-ND,2024-10-15,Premium,54.62640849457781,0.7604682990366125,0.5386081728426222,22,82.97017160043849,67.42696549875373,69.46181478133546,85.22790988952926,57.166689837398465,2025-05-13,Q13,English,94,16,No,,3,69,Mobile,5.0,Bug,2025-04-14,Positive
9a89dda1-986b-4f5d-b8ae-070a7f66b2d1,37,Female,Non-ND,2024-10-15,Premium,54.62640849457781,0.7604682990366125,0.5386081728426222,22,82.97017160043849,67.42696549875373,69.46181478133546,85.22790988952926,57.166689837398465,2025-05-13,Q13,English,94,16,No,,3,69,Mobile,4.0,Bug,2025-05-22,Negative
9a89dda1-986b-4f5d-b8ae-070a7f66b2d1,37,Female,Non-ND,2024-10-15,Premium,54.62640849457781,0.7604682990366125,0.5386081728426222,22,82.97017160043849,67.42696549875373,69.46181478133546,85.22790988952926,57.166689837398465,2025-02-16,Q20,History,59,22,Yes,61.0,4,68,Mobile,5.0,Bug,2025-04-14,Positive
9a89dda1-986b-4f5d-b8ae-070a7f66b2d1,37,Female,Non-ND,2024-10-15,Premium,54.62640849457781,0.7604682990366125,0.5386081728426222,22,82.97017160043849,67.42696549875373,69.46181478133546,85.22790988952926,57.166689837398465,2025-02-16,Q20,History,59,22,Yes,61.0,4,68,Mobile,4.0,Bug,2025-05-22,Negative
9a89dda1-986b-4f5d-b8ae-070a7f66b2d1,37,Female,Non-ND,2024-10-15,Premium,54.62640849457781,0.7604682990366125,0.5386081728426222,22,82.97017160043849,67.42696549875373,69.46181478133546,85.22790988952926,57.166689837398465,2025-03-08,Q16,English,68,8,No,,3,169,Desktop,5.0,Bug,2025-04-14,Positive
9a89dda1-986b-4f5d-b8ae-070a7f66b2d1,37,Female,Non-ND,2024-10-15,Premium,54.62640849457781,0.7604682990366125,0.5386081728426222,22,82.97017160043849,67.42696549875373,69.46181478133546,85.22790988952926,57.166689837398465,2025-03-08,Q16,English,68,8,No,,3,169,Desktop,4.0,Bug,2025-05-22,Negative
9a89dda1-986b-4f5d-b8ae-070a7f66b2d1,37,Female,Non-ND,2024-10-15,Premium,54.62640849457781,0.7604682990366125,0.5386081728426222,22,82.97017160043849,67.42696549875373,69.46181478133546,85.22790988952926,57.166689837398465,2025-03-24,Q12,History,81,23,No,76.0,2,49,Mobile,5.0,Bug,2025-04-14,Positive
9a89dda1-986b-4f5d-b8ae-070a7f66b2d1,37,Female,Non-ND,2024-10-15,Premium,54.62640849457781,0.7604682990366125,0.5386081728426222,22,82.97017160043849,67.42696549875373,69.46181478133546,85.22790988952926,57.166689837398465,2025-03-24,Q12,History,81,23,No,76.0,2,49,Mobile,4.0,Bug,2025-05-22,Negative
9a89dda1-986b-4f5d-b8ae-070a7f66b2d1,37,Female,Non-ND,2024-10-15,Premium,54.62640849457781,0.7604682990366125,0.5386081728426222,22,82.97017160043849,67.42696549875373,69.46181478133546,85.22790988952926,57.166689837398465,2025-05-15,Q7,English,88,24,Yes,,4,99,Mobile,5.0,Bug,2025-04-14,Positive
9a89dda1-986b-4f5d-b8ae-070a7f66b2d1,37,Female,Non-ND,2024-10-15,Premium,54.62640849457781,0.7604682990366125,0.5386081728426222,22,82.97017160043849,67.42696549875373,69.46181478133546,85.22790988952926,57.166689837398465,2025-05-15,Q7,English,88,24,Yes,,4,99,Mobile,4.0,Bug,2025-05-22,Negative
9a89dda1-986b-4f5d-b8ae-070a7f66b2d1,37,Female,Non-ND,2024-10-15,Premium,54.62640849457781,0.7604682990366125,0.5386081728426222,22,82.97017160043849,67.42696549875373,69.46181478133546,85.22790988952926,57.166689837398465,2025-01-03,Q15,History,96,14,No,,4,94,Desktop,5.0,Bug,2025-04-14,Positive
9a89dda1-986b-4f5d-b8ae-070a7f66b2d1,37,Female,Non-ND,2024-10-15,Premium,54.62640849457781,0.7604682990366125,0.5386081728426222,22,82.97017160043849,67.42696549875373,69.46181478133546,85.22790988952926,57.166689837398465,2025-01-03,Q15,History,96,14,No,,4,94,Desktop,4.0,Bug,2025-05-22,Negative
9a89dda1-986b-4f5d-b8ae-070a7f66b2d1,37,Female,Non-ND,2024-10-15,Premium,54.62640849457781,0.7604682990366125,0.5386081728426222,22,82.97017160043849,67.42696549875373,69.46181478133546,85.22790988952926,57.166689837398465,2025-01-31,Q4,Geography,57,18,No,74.0,4,128,Mobile,5.0,Bug,2025-04-14,Positive
9a89dda1-986b-4f5d-b8ae-070a7f66b2d1,37,Female,Non-ND,2024-10-15,Premium,54.62640849457781,0.7604682990366125,0.5386081728426222,22,82.97017160043849,67.42696549875373,69.46181478133546,85.22790988952926,57.166689837398465,2025-01-31,Q4,Geography,57,18,No,74.0,4,128,Mobile,4.0,Bug,2025-05-22,Negative
9a89dda1-986b-4f5d-b8ae-070a7f66b2d1,37,Female,Non-ND,2024-10-15,Premium,54.62640849457781,0.7604682990366125,0.5386081728426222,22,82.97017160043849,67.42696549875373,69.46181478133546,85.22790988952926,57.166689837398465,2025-02-09,Q16,Science,88,13,No,,4,46,Desktop,5.0,Bug,2025-04-14,Positive
9a89dda1-986b-4f5d-b8ae-070a7f66b2d1,37,Female,Non-ND,2024-10-15,Premium,54.62640849457781,0.7604682990366125,0.5386081728426222,22,82.97017160043849,67.42696549875373,69.46181478133546,85.22790988952926,57.166689837398465,2025-02-09,Q16,Science,88,13,No,,4,46,Desktop,4.0,Bug,2025-05-22,Negative
9a89dda1-986b-4f5d-b8ae-070a7f66b2d1,37,Female,Non-ND,2024-10-15,Premium,54.62640849457781,0.7604682990366125,0.5386081728426222,22,82.97017160043849,67.42696549875373,69.46181478133546,85.22790988952926,57.166689837398465,2025-02-07,Q4,Math,58,19,Yes,,4,144,Mobile,5.0,Bug,2025-04-14,Positive
9a89dda1-986b-4f5d-b8ae-070a7f66b2d1,37,Female,Non-ND,2024-10-15,Premium,54.62640849457781,0.7604682990366125,0.5386081728426222,22,82.97017160043849,67.42696549875373,69.46181478133546,85.22790988952926,57.166689837398465,2025-02-07,Q4,Math,58,19,Yes,,4,144,Mobile,4.0,Bug,2025-05-22,Negative
86b307b6-1f60-48a2-b610-e4255c6fb348,38,Female,ND,2025-08-01,Free,68.57414980471671,0.7121761140687679,0.69745924667819,19,67.59455762364973,52.033588516605896,59.36273175277507,82.23378003048701,61.50106013381935,2025-05-28,Q18,Math,80,21,No,,3,138,Mobile,5.0,Feature Request,2025-03-06,Negative
86b307b6-1f60-48a2-b610-e4255c6fb348,38,Female,ND,2025-08-01,Free,68.57414980471671,0.7121761140687679,0.69745924667819,19,67.59455762364973,52.033588516605896,59.36273175277507,82.23378003048701,61.50106013381935,2025-06-21,Q9,History,86,14,No,,4,102,Mobile,5.0,Feature Request,2025-03-06,Negative
86b307b6-1f60-48a2-b610-e4255c6fb348,38,Female,ND,2025-08-01,Free,68.57414980471671,0.7121761140687679,0.69745924667819,19,67.59455762364973,52.033588516605896,59.36273175277507,82.23378003048701,61.50106013381935,2025-08-09,Q12,Geography,97,22,No,69.0,3,116,Desktop,5.0,Feature Request,2025-03-06,Negative
86b307b6-1f60-48a2-b610-e4255c6fb348,38,Female,ND,2025-08-01,Free,68.57414980471671,0.7121761140687679,0.69745924667819,19,67.59455762364973,52.033588516605896,59.36273175277507,82.23378003048701,61.50106013381935,2025-05-02,Q10,Geography,53,5,No,,3,48,Mobile,5.0,Feature Request,2025-03-06,Negative
86b307b6-1f60-48a2-b610-e4255c6fb348,38,Female,ND,2025-08-01,Free,68.57414980471671,0.7121761140687679,0.69745924667819,19,67.59455762364973,52.033588516605896,59.36273175277507,82.23378003048701,61.50106013381935,2025-05-31,Q3,English,94,21,No,67.0,3,133,Mobile,5.0,Feature Request,2025-03-06,Negative
86b307b6-1f60-48a2-b610-e4255c6fb348,38,Female,ND,2025-08-01,Free,68.57414980471671,0.7121761140687679,0.69745924667819,19,67.59455762364973,52.033588516605896,59.36273175277507,82.23378003048701,61.50106013381935,2025-03-03,Q8,English,89,22,No,67.0,4,81,Mobile,5.0,Feature Request,2025-03-06,Negative
86b307b6-1f60-48a2-b610-e4255c6fb348,38,Female,ND,2025-08-01,Free,68.57414980471671,0.7121761140687679,0.69745924667819,19,67.59455762364973,52.033588516605896,59.36273175277507,82.23378003048701,61.50106013381935,2025-05-25,Q3,Science,63,5,Yes,82.0,4,72,Desktop,5.0,Feature Request,2025-03-06,Negative
86b307b6-1f60-48a2-b610-e4255c6fb348,38,Female,ND,2025-08-01,Free,68.57414980471671,0.7121761140687679,0.69745924667819,19,67.59455762364973,52.033588516605896,59.36273175277507,82.23378003048701,61.50106013381935,2025-07-03,Q16,Geography,51,19,No,91.0,2,72,Mobile,5.0,Feature Request,2025-03-06,Negative
86b307b6-1f60-48a2-b610-e4255c6fb348,38,Female,ND,2025-08-01,Free,68.57414980471671,0.7121761140687679,0.69745924667819,19,67.59455762364973,52.033588516605896,59.36273175277507,82.23378003048701,61.50106013381935,2025-01-31,Q6,Math,67,17,No,,2,49,Desktop,5.0,Feature Request,2025-03-06,Negative
86b307b6-1f60-48a2-b610-e4255c6fb348,38,Female,ND,2025-08-01,Free,68.57414980471671,0.7121761140687679,0.69745924667819,19,67.59455762364973,52.033588516605896,59.36273175277507,82.23378003048701,61.50106013381935,2025-05-02,Q3,Science,98,21,Yes,,3,35,Desktop,5.0,Feature Request,2025-03-06,Negative
86b307b6-1f60-48a2-b610-e4255c6fb348,38,Female,ND,2025-08-01,Free,68.57414980471671,0.7121761140687679,0.69745924667819,19,67.59455762364973,52.033588516605896,59.36273175277507,82.23378003048701,61.50106013381935,2025-07-12,Q18,Science,89,15,Yes,77.0,3,168,Desktop,5.0,Feature Request,2025-03-06,Negative
86b307b6-1f60-48a2-b610-e4255c6fb348,38,Female,ND,2025-08-01,Free,68.57414980471671,0.7121761140687679,0.69745924667819,19,67.59455762364973,52.033588516605896,59.36273175277507,82.23378003048701,61.50106013381935,2025-05-14,Q13,Geography,77,21,No,,2,179,Mobile,5.0,Feature Request,2025-03-06,Negative
86b307b6-1f60-48a2-b610-e4255c6fb348,38,Female,ND,2025-08-01,Free,68.57414980471671,0.7121761140687679,0.69745924667819,19,67.59455762364973,52.033588516605896,59.36273175277507,82.23378003048701,61.50106013381935,2025-04-25,Q17,Geography,79,7,No,,4,32,Mobile,5.0,Feature Request,2025-03-06,Negative
86b307b6-1f60-48a2-b610-e4255c6fb348,38,Female,ND,2025-08-01,Free,68.57414980471671,0.7121761140687679,0.69745924667819,19,67.59455762364973,52.033588516605896,59.36273175277507,82.23378003048701,61.50106013381935,2025-07-17,Q20,English,62,21,No,69.0,2,98,Mobile,5.0,Feature Request,2025-03-06,Negative
86b307b6-1f60-48a2-b610-e4255c6fb348,38,Female,ND,2025-08-01,Free,68.57414980471671,0.7121761140687679,0.69745924667819,19,67.59455762364973,52.033588516605896,59.36273175277507,82.23378003048701,61.50106013381935,2025-02-06,Q7,Math,57,13,Yes,,2,103,Mobile,5.0,Feature Request,2025-03-06,Negative
86b307b6-1f60-48a2-b610-e4255c6fb348,38,Female,ND,2025-08-01,Free,68.57414980471671,0.7121761140687679,0.69745924667819,19,67.59455762364973,52.033588516605896,59.36273175277507,82.23378003048701,61.50106013381935,2025-07-01,Q3,Math,87,9,No,64.0,4,102,Mobile,5.0,Feature Request,2025-03-06,Negative
86b307b6-1f60-48a2-b610-e4255c6fb348,38,Female,ND,2025-08-01,Free,68.57414980471671,0.7121761140687679,0.69745924667819,19,67.59455762364973,52.033588516605896,59.36273175277507,82.23378003048701,61.50106013381935,2025-05-12,Q14,History,83,7,No,95.0,4,145,Desktop,5.0,Feature Request,2025-03-06,Negative
86b307b6-1f60-48a2-b610-e4255c6fb348,38,Female,ND,2025-08-01,Free,68.57414980471671,0.7121761140687679,0.69745924667819,19,67.59455762364973,52.033588516605896,59.36273175277507,82.23378003048701,61.50106013381935,2025-03-14,Q16,Science,67,18,No,,3,50,Mobile,5.0,Feature Request,2025-03-06,Negative
86b307b6-1f60-48a2-b610-e4255c6fb348,38,Female,ND,2025-08-01,Free,68.57414980471671,0.7121761140687679,0.69745924667819,19,67.59455762364973,52.033588516605896,59.36273175277507,82.23378003048701,61.50106013381935,2025-07-19,Q3,English,59,5,Yes,83.0,2,134,Desktop,5.0,Feature Request,2025-03-06,Negative
86b307b6-1f60-48a2-b610-e4255c6fb348,38,Female,ND,2025-08-01,Free,68.57414980471671,0.7121761140687679,0.69745924667819,19,67.59455762364973,52.033588516605896,59.36273175277507,82.23378003048701,61.50106013381935,2025-06-26,Q8,Math,86,10,Yes,,3,80,Desktop,5.0,Feature Request,2025-03-06,Negative
86b307b6-1f60-48a2-b610-e4255c6fb348,38,Female,ND,2025-08-01,Free,68.57414980471671,0.7121761140687679,0.69745924667819,19,67.59455762364973,52.033588516605896,59.36273175277507,82.23378003048701,61.50106013381935,2025-07-28,Q12,Math,51,16,Yes,,3,170,Mobile,5.0,Feature Request,2025-03-06,Negative
86b307b6-1f60-48a2-b610-e4255c6fb348,38,Female,ND,2025-08-01,Free,68.57414980471671,0.7121761140687679,0.69745924667819,19,67.59455762364973,52.033588516605896,59.36273175277507,82.23378003048701,61.50106013381935,2025-06-26,Q4,Geography,50,15,Yes,,3,54,Mobile,5.0,Feature Request,2025-03-06,Negative
917ef86e-09d3-4d2a-ad49-d3c8e6af3db5,37,Female,ND,2024-07-03,Premium,67.46854662169683,0.6455532235506222,0.665875713864872,13,70.38454274718225,77.55277963334484,87.98894371083597,61.65680251237343,54.23745626448717,2025-03-09,Q10,Science,69,16,No,,3,147,Desktop,2.0,Feature Request,2025-02-15,Neutral
917ef86e-09d3-4d2a-ad49-d3c8e6af3db5,37,Female,ND,2024-07-03,Premium,67.46854662169683,0.6455532235506222,0.665875713864872,13,70.38454274718225,77.55277963334484,87.98894371083597,61.65680251237343,54.23745626448717,2025-03-09,Q10,Science,69,16,No,,3,147,Desktop,2.0,Feature Request,2025-04-01,Negative
917ef86e-09d3-4d2a-ad49-d3c8e6af3db5,37,Female,ND,2024-07-03,Premium,67.46854662169683,0.6455532235506222,0.665875713864872,13,70.38454274718225,77.55277963334484,87.98894371083597,61.65680251237343,54.23745626448717,2025-04-11,Q8,Science,79,11,No,72.0,3,115,Desktop,2.0,Feature Request,2025-02-15,Neutral
917ef86e-09d3-4d2a-ad49-d3c8e6af3db5,37,Female,ND,2024-07-03,Premium,67.46854662169683,0.6455532235506222,0.665875713864872,13,70.38454274718225,77.55277963334484,87.98894371083597,61.65680251237343,54.23745626448717,2025-04-11,Q8,Science,79,11,No,72.0,3,115,Desktop,2.0,Feature Request,2025-04-01,Negative
917ef86e-09d3-4d2a-ad49-d3c8e6af3db5,37,Female,ND,2024-07-03,Premium,67.46854662169683,0.6455532235506222,0.665875713864872,13,70.38454274718225,77.55277963334484,87.98894371083597,61.65680251237343,54.23745626448717,2025-05-21,Q17,Math,78,13,Yes,85.0,4,77,Mobile,2.0,Feature Request,2025-02-15,Neutral
917ef86e-09d3-4d2a-ad49-d3c8e6af3db5,37,Female,ND,2024-07-03,Premium,67.46854662169683,0.6455532235506222,0.665875713864872,13,70.38454274718225,77.55277963334484,87.98894371083597,61.65680251237343,54.23745626448717,2025-05-21,Q17,Math,78,13,Yes,85.0,4,77,Mobile,2.0,Feature Request,2025-04-01,Negative
917ef86e-09d3-4d2a-ad49-d3c8e6af3db5,37,Female,ND,2024-07-03,Premium,67.46854662169683,0.6455532235506222,0.665875713864872,13,70.38454274718225,77.55277963334484,87.98894371083597,61.65680251237343,54.23745626448717,2025-05-26,Q3,Math,77,22,No,,2,127,Desktop,2.0,Feature Request,2025-02-15,Neutral
917ef86e-09d3-4d2a-ad49-d3c8e6af3db5,37,Female,ND,2024-07-03,Premium,67.46854662169683,0.6455532235506222,0.665875713864872,13,70.38454274718225,77.55277963334484,87.98894371083597,61.65680251237343,54.23745626448717,2025-05-26,Q3,Math,77,22,No,,2,127,Desktop,2.0,Feature Request,2025-04-01,Negative
917ef86e-09d3-4d2a-ad49-d3c8e6af3db5,37,Female,ND,2024-07-03,Premium,67.46854662169683,0.6455532235506222,0.665875713864872,13,70.38454274718225,77.55277963334484,87.98894371083597,61.65680251237343,54.23745626448717,2025-04-15,Q7,Science,63,12,No,,4,134,Desktop,2.0,Feature Request,2025-02-15,Neutral
917ef86e-09d3-4d2a-ad49-d3c8e6af3db5,37,Female,ND,2024-07-03,Premium,67.46854662169683,0.6455532235506222,0.665875713864872,13,70.38454274718225,77.55277963334484,87.98894371083597,61.65680251237343,54.23745626448717,2025-04-15,Q7,Science,63,12,No,,4,134,Desktop,2.0,Feature Request,2025-04-01,Negative
917ef86e-09d3-4d2a-ad49-d3c8e6af3db5,37,Female,ND,2024-07-03,Premium,67.46854662169683,0.6455532235506222,0.665875713864872,13,70.38454274718225,77.55277963334484,87.98894371083597,61.65680251237343,54.23745626448717,2025-07-31,Q20,Geography,70,8,No,67.0,2,84,Desktop,2.0,Feature Request,2025-02-15,Neutral
917ef86e-09d3-4d2a-ad49-d3c8e6af3db5,37,Female,ND,2024-07-03,Premium,67.46854662169683,0.6455532235506222,0.665875713864872,13,70.38454274718225,77.55277963334484,87.98894371083597,61.65680251237343,54.23745626448717,2025-07-31,Q20,Geography,70,8,No,67.0,2,84,Desktop,2.0,Feature Request,2025-04-01,Negative
917ef86e-09d3-4d2a-ad49-d3c8e6af3db5,37,Female,ND,2024-07-03,Premium,67.46854662169683,0.6455532235506222,0.665875713864872,13,70.38454274718225,77.55277963334484,87.98894371083597,61.65680251237343,54.23745626448717,2025-02-13,Q13,English,59,19,Yes,90.0,3,85,Desktop,2.0,Feature Request,2025-02-15,Neutral
917ef86e-09d3-4d2a-ad49-d3c8e6af3db5,37,Female,ND,2024-07-03,Premium,67.46854662169683,0.6455532235506222,0.665875713864872,13,70.38454274718225,77.55277963334484,87.98894371083597,61.65680251237343,54.23745626448717,2025-02-13,Q13,English,59,19,Yes,90.0,3,85,Desktop,2.0,Feature Request,2025-04-01,Negative
917ef86e-09d3-4d2a-ad49-d3c8e6af3db5,37,Female,ND,2024-07-03,Premium,67.46854662169683,0.6455532235506222,0.665875713864872,13,70.38454274718225,77.55277963334484,87.98894371083597,61.65680251237343,54.23745626448717,2025-04-10,Q1,English,60,24,No,80.0,2,78,Mobile,2.0,Feature Request,2025-02-15,Neutral
917ef86e-09d3-4d2a-ad49-d3c8e6af3db5,37,Female,ND,2024-07-03,Premium,67.46854662169683,0.6455532235506222,0.665875713864872,13,70.38454274718225,77.55277963334484,87.98894371083597,61.65680251237343,54.23745626448717,2025-04-10,Q1,English,60,24,No,80.0,2,78,Mobile,2.0,Feature Request,2025-04-01,Negative
917ef86e-09d3-4d2a-ad49-d3c8e6af3db5,37,Female,ND,2024-07-03,Premium,67.46854662169683,0.6455532235506222,0.665875713864872,13,70.38454274718225,77.55277963334484,87.98894371083597,61.65680251237343,54.23745626448717,2025-04-15,Q8,Geography,78,22,No,62.0,3,34,Mobile,2.0,Feature Request,2025-02-15,Neutral
917ef86e-09d3-4d2a-ad49-d3c8e6af3db5,37,Female,ND,2024-07-03,Premium,67.46854662169683,0.6455532235506222,0.665875713864872,13,70.38454274718225,77.55277963334484,87.98894371083597,61.65680251237343,54.23745626448717,2025-04-15,Q8,Geography,78,22,No,62.0,3,34,Mobile,2.0,Feature Request,2025-04-01,Negative
917ef86e-09d3-4d2a-ad49-d3c8e6af3db5,37,Female,ND,2024-07-03,Premium,67.46854662169683,0.6455532235506222,0.665875713864872,13,70.38454274718225,77.55277963334484,87.98894371083597,61.65680251237343,54.23745626448717,2025-02-15,Q18,Geography,63,17,No,87.0,3,141,Mobile,2.0,Feature Request,2025-02-15,Neutral
917ef86e-09d3-4d2a-ad49-d3c8e6af3db5,37,Female,ND,2024-07-03,Premium,67.46854662169683,0.6455532235506222,0.665875713864872,13,70.38454274718225,77.55277963334484,87.98894371083597,61.65680251237343,54.23745626448717,2025-02-15,Q18,Geography,63,17,No,87.0,3,141,Mobile,2.0,Feature Request,2025-04-01,Negative
917ef86e-09d3-4d2a-ad49-d3c8e6af3db5,37,Female,ND,2024-07-03,Premium,67.46854662169683,0.6455532235506222,0.665875713864872,13,70.38454274718225,77.55277963334484,87.98894371083597,61.65680251237343,54.23745626448717,2025-07-19,Q11,Science,74,22,No,76.0,4,127,Desktop,2.0,Feature Request,2025-02-15,Neutral
917ef86e-09d3-4d2a-ad49-d3c8e6af3db5,37,Female,ND,2024-07-03,Premium,67.46854662169683,0.6455532235506222,0.665875713864872,13,70.38454274718225,77.55277963334484,87.98894371083597,61.65680251237343,54.23745626448717,2025-07-19,Q11,Science,74,22,No,76.0,4,127,Desktop,2.0,Feature Request,2025-04-01,Negative
79301ef8-8a48-4336-8f62-04373fcea868,34,Female,ND,2021-09-30,Free,42.23735530869929,0.5978806364147652,0.6189315979241624,17,64.487433481837,70.78406006706777,78.05688155600711,67.9460476646903,51.46288663286859,2025-01-31,Q16,Science,60,14,No,,2,176,Desktop,4.0,Suggestion,2025-05-18,Positive
